,"National Assessment and Accreditation Council, Bengaluru",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Colleges accredited by NAAC having valid accreditation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sr. No.,Name of the College,State,CGPA,Grade,Accreditation valid up to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3928,"SATISH MISAL EDUCATIONAL FOUNDATIONS BRICK SCHOOL OF AR,Satish Misal Educational Foundations Brick School of Architecture, S. No. 50/3, Undri, Jagdamba Bhavan Marg, Near Sunshine Hill Society, Pune,Pune,Maharashtra,411060 (First Cycle)",Maharashtra,2.71,B+,30-08-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3929,"AHMEDNAGAR JILHA MARATHA VIDYA PRASARAK SAMAJ'S JANATA ARTS AND SCIENCE COLLEGE, RUI-CHHATISHI, AHMEDNAGAR,AT POST - RUI-CHHATTISHI,RUICHHATISHI,Maharashtra,414002 (First Cycle)",Maharashtra,2.37,B,30-08-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3930,"MATOSHREE SUMATI CHINTAMANI TIPNIS COLLEGE OF ARTS AND COMMERCE, NERAL,AT-MAMDAPUR, POST-NERAL, TALUKA-KARJAT, DISTRICT-RAIGAD,NERAL,Maharashtra,410101 (First Cycle)",Maharashtra,2.39,B,23-08-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3931,"GOVERNMENT COLLEGE OF PHARMACY, AMRAVATI,Kathora Naka, VMV Road, Amravati-444 604,Amravati,Maharashtra,444604 (First Cycle)",Maharashtra,2.93,B++,23-08-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3932,"APPASAHEB R. B. GARUD ARTS, COMMERCE AND SCIENCE COLLEGE,Appasaheb Raghunathrao Bhaurao Garud Arts, Commerce and Science College, Shendurni, Tal. Jammer, Dist. Jalgaon Maharashtra,SHENDURNI,Maharashtra,424204 (Third Cycle)",Maharashtra,2.63,B+,23-08-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3933,"KONKAN GYANPEETH URAN COLLEGE OF COMMERCE AND ARTS,Near Tahsil office, opposite Uran Police Station,URAN,Maharashtra,400702 (Third Cycle)",Maharashtra,2.15,B,23-08-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3934,"RAJGAD INSTITUTE OF MANAGEMENT RESEARCH AND DEVELOPMENT,S. No. 32/2/12-16, Opp. Dhankawadi Post Office,
 Dhankawadi, Pune Maharashtra,Pune,Maharashtra,411043 (First Cycle)",Maharashtra,2.97,B++,23-08-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3935,"KARMAVEER KAKASAHEB WAGH EDUCATION SOCIETY'S KARMAVEER KAKASAHEB WAGH ARTS COMMERCE SCIENCE AND COMPUTER SCIENCE COLLEGE NASHIK,Survey No. 240/1 Saraswatinagar, Adgaon Road, Panchavati, Nashik- 422003,Nashik,Maharashtra,422003 (First Cycle)",Maharashtra,2.5,B,23-08-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3936,"TAI GOLWALKAR MAHAVIDYALAY, RAMTEK, DIST. NAGPUR,Tai Golwalkar Mahavidyalaya near Tahasil office, Ramtek,Ramtek Nagpur,Maharashtra,441106 (First Cycle)",Maharashtra,2.45,B,19-09-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3937,"PRAVARA RURAL EDUCATION SOCIETY'S PRAVARA RURAL COLLEGE OF PHARMACY, PRAVARANAGAR,Pravara Rural College of Pharmacy
 Pravaranagar, Tal-Rahata, District-Ahmednagar
 Maharashtra-413736,PRAVARANAGAR,Maharashtra,413736 (First Cycle)",Maharashtra,3.19,A,19-09-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3938,"MAHATMA GANDHI SHIKSHAN MANDAL'S ARTS, SCIENCE AND COMMERCE COLLEGE CHOPDA DIST. JALGAON,Yawal road Chopda Dist Jalgaon,Chopda,Maharashtra,425107  (Third Cycle)",Maharashtra,3.31,A+,19-09-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3939,"INTERNATIONAL INSTITUTE OF MANAGEMENT STUDIES,Sr.No. 54(1,2/1 Nere Dattawadi Near Hinjawadi Infotech Park Pune,PUNE,Maharashtra,411033 (First Cycle)",Maharashtra,2.32,B,19-09-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3940,"PATPANHALE EDUCATION SOCIETY'S PATPANHALE ARTS, COMMERCE AND SCIENCE COLLEGE,A/p - Patpanhale, Tal - Guhagar, Dist - Ratnagiri 415 724,Patpanhale,Maharashtra,415724  (Third Cycle)",Maharashtra,2.13,B,12-09-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3941,"VSPM'S DENTAL COLLEGE AND RESEARCH CENTER,NAGPUR,VSPMs Dental College and Research Centre,
 Near CRPF Gate, Digdoh Hills, Hingna Road,
 Nagpur,Nagpur,Maharashtra,440019 (First Cycle)",Maharashtra,2.56,B+,12-09-2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3942,"SUDHA SURESHBHAI MANIAR COLLEGE OF COMPUTER AND MANAGEMENT,Plot no B, Khasra no 130/1-2, Kalamna Market Rd, EIA street, Kalamna Nagpur,Nagpur,Maharashtra,440035 (First Cycle)",Maharashtra,2.55,B+,27-09-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3943,"KAMLA NEHRU COLLEGE OF PHARMACY,Kamla Nehru College of Pharmacy, Near Borkhedi Gate, Butibori, Nagpur-441108,Butibori Nagpur,Maharashtra,441108 (First Cycle)",Maharashtra,2.79,B++,27-09-2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3944,"SHRI CHHATRAPATI SHIKSHAN AND AROGYA PRASARAK MANDAL'S SHRI SANT GAJANAN MAHAVIDYALAYA, KHARDA,Shri Sant Gajanan Mahavidyalaya, Kharda, Tal. Jamkhed, Dist. Ahmednagar,Kharda,Maharashtra,413204 (First Cycle)",Maharashtra,2.07,B,27-09-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3945,"SHREEMATI NATHIBAI DAMODAR THACKERSEY ARTS AND COMMERCE COLLEGE FOR WOMEN, PUNE-,SNDT Arts and Commerce College for Women, Maharshi Karve Vidya Vihar, Karve Road, Pune,Pune,Maharashtra,411038 (Third Cycle)",Maharashtra,2.7,B+,04-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3946,"M. H. SHINDE  MAHAVIDYALAYA,M. H. Shinde Mahavidyalaya, Tisangi
 Tal.-Gaganbavda, Dist.-Kolhapur,Kolhapur,Maharashtra,416206 (Third Cycle)",Maharashtra,2.87,B++,04-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3947,"COLLEGE OF HOME SCIENCE,Nirmala Niketan
 49 New Marine lines,Mumbai,Maharashtra,400020 (Fourth Cycle)",Maharashtra,3.33,A+,04-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3948,"SHANKARRAO MOHITE MAHAVIDYALAYA,A/P- Akluj, Taluka- Malshiras, District- Solapur. Pin 413101,Akluj,Maharashtra,413101 (Third Cycle)",Maharashtra,2.78,B++,04-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3949,"YADAORAO POSHATTIWAR ARTS COLLEGE, TALODHI (BALAPUR),TALODHI (BALAPUR) , TA. NAGBHIR, DIST CHANDRAPUR,Talodhi Balapur,Maharashtra,441221 (Second Cycle)",Maharashtra,2.58,B+,04-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3950,"NARAYANRAO NAGARE ARTS COLLEGE, DUSARBID,Narayanrao Nagre College Dusarbid Ta.Sindkhed Raja Dist.Buldhana,Dusarbid,Maharashtra,443308 (First Cycle)",Maharashtra,1.93,C,04-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3951,"AHMEDNAGAR JILHA MARATHA VIDYA PRASARAK SAMAJ'S SHRI MULIKADEVI MAHAVIDYALAYA, NIGHOJ,A/P Nighoj Tal. Parner Dist. Ahmednagar.,Nighoj,Maharashtra,414306 (First Cycle)",Maharashtra,2.18,B,04-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3952,"MATOSHRI COLLEGE OF PHARMACY,Eklahare, Near Odha Gaon, Aurangabad Highway, Nashik,Nashik,Maharashtra,422105 (First Cycle)",Maharashtra,2.84,B++,04-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3953,"COLLEGE OF MANAGEMENT AND COMPUTER SCIENCE,Behind Naringe Nagar Dhamangaon Road Yavatmal,Yavatmal,Maharashtra,445001 (First Cycle)",Maharashtra,2.33,B,19-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3954,"MANDKE HUMAN HAPPINESS FOUNDATION'S SMT. SUDHATAI MANDKE COLLEGE,Mandke Human Happiness Foundations SMT. SUDHATAI MANDKE COLLEGE, 
 47/8, Mandke Growth Centre, Paud Road, Near Paud Phata Flyover,PUNE,Maharashtra,411038 (First Cycle)",Maharashtra,1.54,C,19-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3955,"RAJA SHRIPATARAO BHAGAWANTRAO MAHAVIDYALAYA,Raja Shripatrao Bhagwantrao Mahavidyalaya, Aundh. Tal- Khatav, Dist- Satara,Aundh,Maharashtra,415510 (Third Cycle)",Maharashtra,2.91,B++,19-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3956,"KRANTIVEER VASANTRAO NARAYANRAO NAIK SHIKSHAN PRASARAK SANSTHA,S ARTS, COMMERCE AND SCIENCE COLLEGE, CANADA CORNER, NASHIK,Dongare Vastigruh Parisar, Canada Corner, Nashik,Nashik,Maharashtra,422002 (Third Cycle)",Maharashtra,2.84,B++,19-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3957,"PRES'S COLLEGE OF PHARMACY (FOR WOMEN),At Post Chincholi
 Tal Sinnar
 Dist Nashik,Chincholi Sinnar Nashik,Maharashtra,422102 (First Cycle)",Maharashtra,3.12,A,19-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3958,"SHAH AND ANCHOR KUTCHHI ENGINEERING COLLEGE,Mahavir Education Trust Chowk, W.T. Patil Marg, Chembur,Mumbai,Maharashtra,400088 (First Cycle)",Maharashtra,3.16,A,19-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3959,"SMT. SHAKUNTALABAI DHABEKAR MAHAVIDYALAYA,In front of Babare Colony, Murtizapur Road, Karanja Lad, Dist Washim,Karanja Lad,Maharashtra,444105 (Second Cycle)",Maharashtra,2.4,B,25-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3960,"DR. BABASAHEB AMBEDKAR COLLEGE OF SOCIAL WORK,AT POST MORANE 
 DHULE,Morane Dhule,Maharashtra,424002 (Second Cycle)",Maharashtra,2.91,B++,25-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3961,"RAJA SHIVCHHATRAPATI ARTS AND COMMERCE COLLEGE, MAHAGAON, TAL- GADHINGLAJ, DIST- KOLHAPUR (M.S.),MAIN ROAD, NEAR SANT GAJANAN RURAL HOSPITAL, MAHAGAON, TAL- GADHINGLAJ, DIST- KOLHAPUR,MAHAGAON,Maharashtra,416503 (First Cycle)",Maharashtra,1.68,C,02-11-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3962,"RANDHIRSINGH BHADORIYA MAHAVIDYALAYA UMRED,Near Green Tank Mangalwari Peth Umred Dist nagpur,Umred,Maharashtra,441203 (First Cycle)",Maharashtra,2.65,B+,02-11-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3963,"JAYSINGPUR COLLEGE JAYSINGPUR,Jaysingpur College, Jaysingpur, Shirol-Wadi Road,Jaysingpur,Maharashtra,416101 (Third Cycle)",Maharashtra,3.24,A,02-11-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3964,"AISSMS'S INSTITUTE OF INFORMATION TECHNOLOGY,Kennedy Road near RTO Pune 411001,Pune,Maharashtra,411001 (Second Cycle)",Maharashtra,3.4,A+,02-11-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3965,"ACHIEVERS COLLEGE OF COMMERCE & MANAGEMENT NIGHT COLLEGE,Off. New High School, Joshi Baug, Malhar Nagar, Santoshi Mata Mandir Road, Kalyan (W) -421301,Kalyan,Maharashtra,421301 (First Cycle)",Maharashtra,2.66,B+,02-11-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3966,"MANOHARBHAI PATEL INSTITUTE OF ENGINEERING AND TECHNOLOGY,MANOHARBHAI PATEL INSTITUTE OF ENGINEERING AND TECHNOLOGY,
 N.H. 6, SHAHAPUR, BHANDARA, DIST BHANDARA PIN 441906,SHAHAPUR,Maharashtra,441906 (First Cycle)",Maharashtra,2.29,B,02-11-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3967,"AMRUTVAHINI COLLEGE OF ENGINEERING,Amrutnagar, Ghulewadi
 Tal - Sangamner,
 Dist - Ahmednagar
 Pincode - 422608,SANGAMNER,Maharashtra,422608 (Second Cycle)",Maharashtra,3.4,A+,21-11-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3968,"PROF. DR. N. D. PATIL MAHAVIDYALAYA, MALKAPUR,A/P- Malkapur-Perid, Tal.-Shahuwadi, Dist.-Kolhapur,Malkapur,Maharashtra,415101 (Third Cycle)",Maharashtra,2.8,B++,21-11-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3969,"SNJB'S. SMT. K. B. ABAD HOMOEOPATHIC MEDICAL COLLEGE, SHRI. R. P. CHORDIYA HOSPITAL AND BHAMASHAH SHRI. V. D. MEHTA, DEV-VIJAY P. G. INSTITUTE OF HOMOEOPATHY AND RESEARCH CENTRE,CHANDWAD, DIST.NASHIK,Smt. K. B. Abad Hom. Med. College, Chandwad,CHANDWAD DIST NASHIK,Maharashtra,423101 (First Cycle)",Maharashtra,2.44,B,21-11-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3970,"VASANTDADA PATIL PRATISHTHAN GURUVARYA SADANAND MAHARAJ ARTS AND COMMERCE COLLGE KONDHWA BK PUNE,KONDHWA BUDRUK,NEAR SHARAD PAWAR UDYAN,  PUNE, 411048,KONDHWA BUDRUK PUNE,Maharashtra,411048 (First Cycle)",Maharashtra,1.8,C,05-12-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3971,"GOVERNMENT INSTITUTE OF FORENSIC SCIENCE,R T Road Civil Lines 
 Nagpur,NAGPUR,Maharashtra,440001 (First Cycle)",Maharashtra,2.21,B,05-12-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3972,"VENUTAI CHAVAN COLLEGE, KARAD,Vidyanagar, Karad, Dist. Satara,Karad,Maharashtra,415124 (Third Cycle)",Maharashtra,2.48,B,05-12-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3973,"J WATUMULL SADHUBELLA GIRLS COLLEGE ULHASNAGAR,Near Government Dispensary, Ulhasnagar-1,Ulhasnagar,Maharashtra,421001 (Second Cycle)",Maharashtra,2.67,B+,05-12-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3974,"ADITYA INSTITUTE OF MANAGEMENT STUDIES AND RESEARCH,Aditya Institute of Management Studies and Research
 R M Bhattad Road, Ram Nagar, Near Saibaba Nagar, Borivali West Mumbai,Mumbai,Maharashtra,400092 (First Cycle)",Maharashtra,2.52,B+,05-12-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3975,"SANT GAJANAN MAHARAJ COLLEGE OF PHARMACY, CHINCHEWADI, MAHAGAON,Mahagaon, Site- Chinchewadi, Gadhinglaj- Halkarni Road
 Tal. Gadhinglaj, Dist. Kolhapur 416503 (M.S.) India,Gadhinglaj,Maharashtra,416503 (First Cycle)",Maharashtra,2.91,B++,05-12-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3976,"Smt. Radhabai Sarda Arts, Commerce and Science College, Anjangaon Surji,Daryapur Road, Devgire Nagar, Anjangaon Surji, Dist. Amravati,ANJANGAON SURJI,Maharashtra,444705 (Second Cycle)",Maharashtra,3.21,A,13-12-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3977,"ALL INDIA SHRI SHIVAJI MEMORIAL SOCIETY'S COLLEGE OF HOTEL MANAGEMENT AND CATERING TECHNOLOGY,Shivajinagar, Nyaymurti Ranade Marg, Shivaji Maharaj Statue Campus,Pune,Maharashtra,411005 (Second Cycle)",Maharashtra,3.21,A,13-12-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3978,"G.K.S COLLEGE OF ARTS COMMERCE AND SCIENCE,G.K.S.COLLEGE OF ARTS, COMMERCE AND SCIENCE
 KHADAVALI(EAST) Tal-kALYAN Dist-THANE,KHADAVALI THANE,Maharashtra,421605 (First Cycle)",Maharashtra,1.74,C,20-12-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3979,"CAMP EDUCATION SOCIETY'S DR. ARVIND B TELANG SENIOR COLLEGE OF ARTS, SCIENCE AND COMMERCE NIGDI PUNE,SECTOR NO.27/A, NIGDI, PRADHIKARAN, PUNE,Pune,Maharashtra,411044 (Third Cycle)",Maharashtra,2.64,B+,20-12-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3980,"SMT. NANKIBAI WADHWANI KALA MAHAVIDYALAYA, YAVATMAL,Girja Nagar, Dhamangaon Road,,Yavatmal,Maharashtra,445001 (Second Cycle)",Maharashtra,3.02,A,20-12-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3981,"K. N. BHISE ARTS, COMMERCE AND VINAYAKRAO PATIL SCIENCE COLLEGE, VIDYANAGAR, BHOSARE,Vidyanagar, Bhosare
 Tal- Madha, Dist- Solapur 413208,Bhosare,Maharashtra,413208 (Third Cycle)",Maharashtra,3.1,A,27-12-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3982,"KISAN VIDYA PRASARAK SANSTHA'S INSTITUTE OF PHARMACEUTICAL EDUCATION BORADI,AT POST BORADI TAL SHIRPUR DIST DHULE,BORADI TAL SHIRPUR,Maharashtra,425428 (First Cycle)",Maharashtra,2.68,B+,27-12-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3983,"VIVEK COLLEGE OF COMMERCE,Vivek College Road, Siddharth Nagar,Goregaon west,Mumbai,Maharashtra,400104 (Third Cycle)",Maharashtra,2.78,B++,03-01-2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3984,"SARASWATI MAHAVIDYALAYA KAIJ,Near Government Hospital, Ambajogai Road, Kaij Taluka Kaij. Dist.Beed.(Maharashtra) 431123.,Kaij,Maharashtra,431123 (First Cycle)",Maharashtra,2.62,B+,03-01-2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3985,"SHRI NIKETAN ARTS COMMERCE COLLEGE, NAGPUR,Tulsibag (Ganesh Nagar) Nagpur,Nagpur,Maharashtra,440024 (First Cycle)",Maharashtra,2.03,B,10-01-2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3986,"CHINTAMANI COLLEGE OF SCIENCE, POMBHURNA,Chintamani College of  Science, Pombhurna Dist- Chandrpur
 Akasapur Road Pombhurna Dist- Chandrapur 442918,Pombhurna Dist Chandrapur,Maharashtra,442918 (First Cycle)",Maharashtra,2.35,B,17-01-2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3987,"KRANTIVEER VASANTRAO NARAYANRAO NAIK SHIKSHAN PRASARAK SANSTHAS ARTS AND COMMERCE COLLEGE DINDORI DIST NASHIK MAHARASHTRA,Dindori, Near Government ITI, Umrale Road, Dindori,Dindori,Maharashtra,422202 (Second Cycle)",Maharashtra,2.95,B++,17-01-2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3988,"MARATHA VIDYA PRASARAK SAMAJ'S KARMAVEER GANPAT DADA MORE ARTS, COMMERCE AND SCIENCE COLLEGE,At Post Niphad, Tehasil Niphad, Dist. Nashik Maharashtra State,Niphad,Maharashtra,422303 (Third Cycle)",Maharashtra,2.66,B+,17-01-2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3989,"SMT H R PATEL ARTS MAHILA COLLEGE SHIRPUR DIST DHULE MS,Near Telephone Exchange, Main Building Campus, Shirpur Dist Dhule Maharsahtra -425405,Shirpur,Maharashtra,425405 (Third Cycle)",Maharashtra,2.84,B++,17-01-2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
